|positive|,|the kind of nervous film that will either give you a mild headache or exhilarate you .|
|positive|,|watching beanie and his gang put together his slasher video from spare parts and borrowed materials is as much fun as it must have been for them to make it .|
|positive|,|children may not understand everything that happens -- i'm not sure even miyazaki himself does -- but they will almost certainly be fascinated , and undoubtedly delighted .|
|positive|,|a fascinating and fun film .|
|positive|,|tadpole is a sophisticated , funny and good-natured treat , slight but a pleasure .|
|positive|,|this insightful , oscar-nominated documentary , in which children on both sides of the ever-escalating conflict have their say away from watchful parental eyes , gives peace yet another chance .|
|positive|,|i admired this work a lot .|
|positive|,|whether you're moved and love it , or bored or frustrated by the film , you'll still feel something .|
|positive|,|. . . there are enough moments of heartbreaking honesty to keep one glued to the screen .|
|positive|,|my goodness , queen latifah has a lot to offer and she seemed to have no problem flaunting her natural gifts . she must have a very strong back .|
|positive|,|a smart , sweet and playful romantic comedy .|
|positive|,|australian actor/director john polson and award-winning english cinematographer giles nuttgens make a terrific effort at disguising the obvious with energy and innovation .|
|positive|,|without heavy-handedness , dong provides perspective with his intelligent grasp of human foibles and contradictions .|
|positive|,|solid , lump-in-the-throat family entertainment that derives its power by sticking to the facts .|
|positive|,|as an entertainment , the movie keeps you diverted and best of all , it lightens your wallet without leaving a sting .|
|positive|,|it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen .|
|positive|,|it won't bust your gut -- and it's not intended to -- it's merely a blandly cinematic surgical examination of what makes a joke a joke .|
|positive|,|a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race .|
|positive|,|it extends the writings of jean genet and john rechy , the films of fassbinder , perhaps even the nocturnal works of goya .|
|positive|,|narc may not get an 'a' for originality , but it wears its b-movie heritage like a badge of honor .|
|positive|,|with the film's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .|
|positive|,|[drumline] is entertaining for what it does , and admirable for what it doesn't do .|
|positive|,|at its best early on as it plays the culture clashes between the brothers .|
|positive|,|[a] rare , beautiful film .|
|positive|,|an unabashedly schmaltzy and thoroughly enjoyable true story .|
|positive|,|a thoughtful look at a painful incident that made headlines in 1995 .|
|positive|,|you walk out of the good girl with mixed emotions  disapproval of justine combined with a tinge of understanding for her actions .|
|positive|,|tsai ming-liang has taken his trademark style and refined it to a crystalline point .|
|positive|,|purely propaganda , a work of unabashed hero worship , it is nonetheless -- and likely inadvertently -- a timely and invaluable implicit reminder of the role that u . s . foreign policy has played in the rise of castro .|
|positive|,|now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .|
|positive|,|we get some truly unique character studies and a cross-section of americana that hollywood couldn't possibly fictionalize and be believed .|
|positive|,|though this film can be clumsy , its ambitions are equally -- and admirably -- uncommercial .|
|positive|,|daring , mesmerizing and exceedingly hard to forget .|
|positive|,|the dangerous lives of altar boys' take on adolescence feels painfully true .|
|positive|,|moore's performance impresses almost as much as her work with haynes in 1995's safe .|
|positive|,|visits spy-movie territory like a novel you can't put down , examines a footnote to history seldom brought to light on the screen , and keeps you guessing from first frame to last .|
|positive|,|an absorbing , slice-of-depression life that touches nerves and rings true .|
|positive|,|mr . parker has brilliantly updated his source and grasped its essence , composing a sorrowful and hilarious tone poem about alienated labor , or an absurdist workplace sitcom .|
|positive|,|the result is something quite fresh and delightful .|
|positive|,|all but the most persnickety preteens should enjoy this nonthreatening but thrilling adventure .|
|positive|,|despite its many infuriating flaws -- not the least of which is amy's self-absorbed personality -- amy's o's honesty will win you over .|
|positive|,|this is one of polanski's best films .|
|positive|,|day is not a great bond movie , but it is a good bond movie , which still makes it much better than your typical bond knock-offs .|
|positive|,|polished korean political-action film is just as good -- and bad -- as hollywood action epics . is this progress ?|
|positive|,|elling , portrayed with quiet fastidiousness by per christian ellefsen , is a truly singular character , one whose frailties are only slightly magnified versions of the ones that vex nearly everyone .|
|positive|,|denis and co-writer michele petin's impeccable screenplay penetrates with a rawness that that is both unflinching and tantalizing . lead provocatuers testud and parmentier give superlative performances|
|positive|,|an absorbing trip into the minds and motivations of people under stress as well as a keen , unsentimental look at variations on the theme of motherhood .|
|positive|,|i admired it , particularly that unexpected downer of an ending .|
|positive|,|the passions aroused by the discord between old and new cultures are set against the strange , stark beauty of the mideast desert , so lovingly and perceptively filmed that you can almost taste the desiccated air .|
|positive|,|remarkably accessible and affecting .|
|positive|,|never mind whether you buy the stuff about barris being a cia hit man . the kooky yet shadowy vision clooney sustains throughout is daring , inventive and impressive .|
|positive|,|a triumph of art direction over narrative , but what art direction !|
|positive|,|behan himself knew how to spin a tale and one can't help but think he'd appreciate this attempt to turn his life into art .|
|positive|,|jirí hubac's script is a gem . his characters are engaging , intimate and the dialogue is realistic and greatly moving . the scope of the silberstein family is large and we grow attached to their lives , full of strength , warmth and vitality . .|
|positive|,|moore's complex and important film is also , believe it or not , immensely entertaining , a david and goliath story that's still very much playing itself out .|
|positive|,|the additional storyline is interesting and entertaining , but it doesn't have the same magical quality as the beginning of the story . i like the new footage and still love the old stuff .|
|positive|,|though mama takes a bit too long to find its rhythm and a third-act plot development is somewhat melodramatic , its ribald humor and touching nostalgia are sure to please anyone in search of a jules and jim for the new millennium .|
|positive|,|you might not buy the ideas . but you'll definitely want the t-shirt .|
|positive|,|provides an intriguing window into the imagination and hermetic analysis of todd solondz .|
|positive|,|windtalkers is shapelessly gratifying , the kind of movie that invites you to pick apart its faults even as you have to admit that somehow it hit you where you live .|
|positive|,|presents an astute appraisal of middle american musical torpor and the desperate struggle to escape it .|
|positive|,|just what makes us happy , anyway ?|
|positive|,|a thoughtful , moving piece that faces difficult issues with honesty and beauty .|
|positive|,|one of the greatest romantic comedies of the past decade .|
|positive|,|you wouldn't call the good girl a date movie ( an anti-date movie is more like it ) , but when it's good , it's good and horrid .|
|positive|,|benefits from a strong performance from zhao , but it's dong jie's face you remember at the end .|
|positive|,|this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever .|
|positive|,|the director , steven shainberg , has succeeded by focusing intently on his characters , making them quirky individuals rather than figures of fun .|
|positive|,|it ultimately stands forth as an important chronicle of the abuses of one of latin america's most oppressive regimes .|
|positive|,|the movie has a soft , percolating magic , a deadpan suspense .|
|positive|,|a well-made and often lovely depiction of the mysteries of friendship .|
|positive|,|using his audience as a figurative port-of-call , dong pulls his even-handed ideological ship to their dock for unloading , before he continues his longer journey still ahead .|
|positive|,|. . . understands that a generation defines its music as much as the music defines a generation .|
|positive|,|the transporter is as lively and as fun as it is unapologetically dumb|
|positive|,|as a witness to several greek-american weddings -- but , happily , a victim of none -- i can testify to the comparative accuracy of ms . vardalos' memories and insights .|
|positive|,|has it ever been possible to say that williams has truly inhabited a character ? it is now .|
|positive|,|by presenting an impossible romance in an impossible world , pumpkin dares us to say why either is impossible -- which forces us to confront what's possible and what we might do to make it so .|
|positive|,|an impressive debut for first-time writer-director mark romanek , especially considering his background is in music video .|
|positive|,|an incendiary , deeply thought-provoking look at one of the most peculiar ( and peculiarly venomous ) bigotries in our increasingly frightening theocracy|
|positive|,|all the performances are top notch and , once you get through the accents , all or nothing becomes an emotional , though still positive , wrench of a sit .|
|positive|,|"" its successes are also tempered with elements which prove the direct antithesis of what it gets right . ""|
|positive|,|it's solid and affecting and exactly as thought-provoking as it should be .|
|positive|,|this is such a dazzlingly self-assured directorial debut that it's hard to know what to praise first .|
|positive|,|parker holds true to wilde's own vision of a pure comedy with absolutely no meaning , and no desire to be anything but a polished , sophisticated entertainment that is in love with its own cleverness .|
|positive|,|münch's genuine insight makes the film's occasional overindulgence forgivable .|
|positive|,|thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda .|
|positive|,|ultimately , the message of trouble every day seems to be that all sexual desire disrupts life's stasis .|
|positive|,|if you're like me , a sucker for a good old fashion romance and someone who shamelessly loves to eat , then mostly martha offers all the perfect ingredients to more than satisfy your appetite .|
|positive|,|the film has just enough of everything -- re-enactments , archival footage , talking-head interviews -- and the music is simply sublime .|
|positive|,|there are a few stabs at absurdist comedy . . . but mostly the humor is of the sweet , gentle and occasionally cloying kind that has become an iranian specialty .|
|positive|,|a wonderful character-based comedy .|
|positive|,|it would be interesting to hear from the other side , but in talk to her , the women are down for the count .|
|positive|,|an endearingly offbeat romantic comedy with a great meet-cute gimmick .|
|positive|,|the unique tug-of-war with viewer expectations is undeniable , if not a pleasure in its own right .|
|positive|,|it uses an old-time formula , it's not terribly original and it's rather messy -- but you just have to love the big , dumb , happy movie my big fat greek wedding .|
|positive|,|it's almost impossible not to be moved by the movie's depiction of sacrifice and its stirring epilogue in post-soviet russia .|
|positive|,|who knows what exactly godard is on about in this film , but his words and images don't have to add up to mesmerize you .|
|positive|,|the tone is balanced , reflective and reasonable .|
|positive|,|the principals in this cast are all fine , but bishop and stevenson are standouts .|
|positive|,|it could change america , not only because it is full of necessary discussion points , but because it is so accessible that it makes complex politics understandable to viewers looking for nothing but energetic entertainment .|
|positive|,|what's most striking about this largely celebratory film . . . is the sense of isolation that permeates these bastions of individuality in an ikea world .|
|positive|,|. . . if you're in a mind set for goofy comedy , the troopers will entertain with their gross outs , bawdy comedy and head games .|
|positive|,|somewhat blurred , but kinnear's performance is razor sharp .|
|positive|,|as a director , mr . ratliff wisely rejects the temptation to make fun of his subjects .|
|positive|,|for anyone who remembers the '60s or is interested in one man's response to stroke , ram dass : fierce grace is worth seeking out .|
|positive|,|intriguing and beautiful film , but those of you who read the book are likely to be disappointed .|
|positive|,|the new guy does have a heart . now , if it only had a brain .|
|positive|,|a savvy exploration of paranoia and insecurity in america's culture of fear .|
|positive|,|legendary irish writer brendan behan's memoir , borstal boy , has been given a loving screen transferral .|
|positive|,|the film's greatest asset is how much it's not just another connect-the-dots , spy-on-the-run picture .|
|positive|,|this clever caper movie has twists worthy of david mamet and is enormous fun for thinking audiences .|
|positive|,|it's one of the saddest films i have ever seen that still manages to be uplifting but not overly sentimental .|
|positive|,|directed with purpose and finesse by england's roger mitchell , who handily makes the move from pleasing , relatively lightweight commercial fare such as notting hill to commercial fare with real thematic heft ."|
|positive|,|escapes the precious trappings of most romantic comedies , infusing into the story very real , complicated emotions ."|
|positive|,|this big screen caper has a good bark , far from being a bow-wow ."|
|positive|,|[allen] manages to breathe life into this somewhat tired premise ."|
|positive|,|i have two words to say about reign of fire . great dragons !"|
|positive|,|by surrounding us with hyper-artificiality , haynes makes us see familiar issues , like racism and homophobia , in a fresh way ."|
|positive|,|a deliberative account of a lifestyle characterized by its surface-obsession  one that typifies the delirium of post , pre , and extant stardom ."|
|positive|,|superb production values & christian bale's charisma make up for a derivative plot ."|
|positive|,|the film has the courage of its convictions and excellent performances on its side ."|
|positive|,|i know i shouldn't have laughed , but hey , those farts got to my inner nine-year-old ."|
|positive|,|a movie that will thrill you , touch you and make you laugh as well ."|
|positive|,|it's a smart , funny look at an arcane area of popular culture , and if it isn't entirely persuasive , it does give exposure to some talented performers ."|
|positive|,|more vaudeville show than well-constructed narrative , but on those terms it's inoffensive and actually rather sweet ."|
|positive|,|the case is a convincing one , and should give anyone with a conscience reason to pause ."|
|positive|,|the actresses find their own rhythm and protect each other from the script's bad ideas and awkwardness ."|
|positive|,|diverting french comedy in which a husband has to cope with the pesky moods of jealousy ."|
|positive|,|captivates and shows how a skillful filmmaker can impart a message without bludgeoning the audience over the head ."|
|positive|,|there is a welcome lack of pretension about the film , which very simply sets out to entertain and ends up delivering in good measure ."|
|positive|,|coy but exhilarating , with really solid performances by ving rhames and wesley snipes ."|
|positive|,|it is a likable story , told with competence ."|
|positive|,|not only does spider-man deliver , but i suspect it might deliver again and again ."|
|positive|,|tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down ."|
|positive|,|a small movie with a big impact ."|
|positive|,|the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing ."|
|positive|,|i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent's complaint ."|
|positive|,|like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider ."|
|positive|,|a delightful romantic comedy with plenty of bite . it's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones ."|
|positive|,|using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred ."|
|positive|,|when a movie has stuck around for this long , you know there's something there . it's that good ."|
|positive|,|smart , sassy interpretation of the oscar wilde play ."|
|positive|,|forget about one oscar nomination for julianne moore this year - she should get all five ."|
|positive|,|japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime ."|
|positive|,|kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie ."|
|positive|,|while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades ."|
|positive|,|nice piece of work ."|
|positive|,|katz's documentary doesn't have much panache , but with material this rich it doesn't need it ."|
|positive|,|we get an image of big papa spanning history , rather than suspending it ."|
|positive|,|evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn ."|
|positive|,|'aunque recurre a ciertos clichés del género , la poderosa actuación de robin williams perdona las fallas del guión . '"|
|positive|,|a conventional but heartwarming tale ."|
|positive|,|a thought-provoking picture ."|
|positive|,|this is one of the outstanding thrillers of recent years ."|
|positive|,|skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor ."|
|positive|,|a film of quiet power ."|
|positive|,|more concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , soderbergh's solaris is a gorgeous and deceptively minimalist cinematic tone poem ."|
|positive|,|an intelligent romantic thriller of a very old-school kind of quality ."|
|positive|,|the sword fighting is well done and auteuil is a goofy pleasure ."|
|positive|,|yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it ."|
|positive|,|film can't quite maintain its initial momentum , but remains sporadically funny throughout ."|
|positive|,|o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing ."|
|positive|,|it's still adam sandler , and it's not little nicky . and for many of us , that's good enough ."|
|positive|,|here's yet another cool crime movie that actually manages to bring something new into the mix ."|
|positive|,|lee's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability ."|
|positive|,|kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing ."|
|positive|,|it tends to remind one of a really solid woody allen film , with its excellent use of new york locales and sharp writing"|
|positive|,|while centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the yiddish theater , both in america and israel ."|
|positive|,|the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun ."|
|positive|,|the immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d ."|
|positive|,|has an unmistakable , easy joie de vivre ."|
|positive|,|more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again ."|
|positive|,|this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie ."|
|positive|,|mostly works because of the universal themes , earnest performances . . . and excellent use of music by india's popular gulzar and jagjit singh ."|
|positive|,|. . . the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house . that's fun for kids of any age ."|
|positive|,|writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza ."|
|positive|,|rarely have i seen a film so willing to champion the fallibility of the human heart ."|
|positive|,|holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks ."|
|positive|,|like the full monty , this is sure to raise audience's spirits and leave them singing long after the credits roll ."|
|positive|,|. . . a gleefully grungy , hilariously wicked black comedy . . ."|
|positive|,|kinnear and dafoe give what may be the performances of their careers ."|
|positive|,|all in all , a great party ."|
|positive|,|a moving story of determination and the human spirit ."|
|positive|,|"" brown sugar "" admirably aspires to be more than another "" best man "" clone by weaving a theme throughout this funny film ."|
|positive|,|[gulpilil] is a commanding screen presence , and his character's abundant humanism makes him the film's moral compass ."|
|positive|,|a stylish thriller ."|
|positive|,|an effortlessly accomplished and richly resonant work ."|
|positive|,|in some ways , lagaan is quintessential bollywood . except it's much , much better ."|
|positive|,|though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed ."|
|positive|,|scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf ."|
|positive|,|what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates ."|
|positive|,|the emotion is impressively true for being so hot-blooded , and both leads are up to the task ."|
|positive|,|although it lacks the detail of the book , the film does pack some serious suspense ."|
|positive|,|i'd watch these two together again in a new york minute ."|
|positive|,|there's nothing like love to give a movie a b-12 shot , and cq shimmers with it ."|
|positive|,|a moving essay about the specter of death , especially suicide ."|
|positive|,|this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success ."|
|positive|,|like a less dizzily gorgeous companion to mr . wong's in the mood for love -- very much a hong kong movie despite its mainland setting ."|
|positive|,|. . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor ."|
|positive|,|coral reef adventure is a heavyweight film that fights a good fight on behalf of the world's endangered reefs -- and it lets the pictures do the punching ."|
|positive|,|the overall result is an intelligent , realistic portrayal of testing boundaries ."|
|positive|,|poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter ."|
|positive|,|worth a salute just for trying to be more complex than your average film ."|
|positive|,|handsome and sophisticated approach to the workplace romantic comedy ."|
|positive|,|a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown ."|
|positive|,|while cherish doesn't completely survive its tonal transformation from dark comedy to suspense thriller , it's got just enough charm and appealing character quirks to forgive that still serious problem ."|
|positive|,|in many ways , reminiscent of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue ."|
|positive|,|we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies ."|
|positive|,|an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century ."|
|positive|,|the entire cast is first-rate , especially sorvino ."|
|positive|,|the cat's meow marks a return to form for director peter bogdanovich . . ."|
|positive|,|this one is strictly a lightweight escapist film ."|
|positive|,|this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem ."|
|positive|,|the culmination of everyone's efforts is given life when a selection appears in its final form [in "" last dance "" ] ."|
|positive|,|in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box ."|
|positive|,|a very charming and funny movie ."|
|positive|,|this is a film that manages to find greatness in the hue of its drastic iconography ."|
|positive|,|streamlined to a tight , brisk 85-minute screwball thriller , "" big trouble "" is funny , harmless and as substantial as a tub of popcorn with extra butter ."|
|positive|,|consummate actor barry has done excellent work here ."|
|positive|,|the biggest problem with this movie is that it's not nearly long enough ."|
|positive|,|while not all that bad of a movie , it's nowhere near as good as the original ."|
|positive|,|ali's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier ."|
|positive|,|i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that ."|
|positive|,|you can sip your vintage wines and watch your merchant ivory productions ; i'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week ."|
|positive|,|may be the most undeserving victim of critical overkill since town and country ."|
|positive|,|a chilly , brooding but quietly resonant psychological study of domestic tension and unhappiness ."|
|positive|,|the movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ."|
|positive|,|cold , nervy and memorable ."|
|positive|,|becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters ."|
|positive|,|spend your benjamins on a matinee ."|
|positive|,|all in all , it's a pretty good execution of a story that's a lot richer than the ones hollywood action screenwriters usually come up with on their own ."|
|positive|,|worth seeing just for weaver and lapaglia ."|
|positive|,|a pleasant piece of escapist entertainment ."|
|positive|,|among the many pleasures are the lively intelligence of the artists and their perceptiveness about their own situations ."|
|positive|,|it's consistently funny , in an irresistible junior-high way , and consistently free of any gag that would force you to give it a millisecond of thought ."|
|positive|,|it's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking , but humming ."|
|positive|,|the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema ."|
|positive|,|there's something about a marching band that gets me where i live ."|
|positive|,|cuaron repeatedly , perversely undercuts the joie de vivre even as he creates it , giving the movie a mournful undercurrent that places the good-time shenanigans in welcome perspective ."|
|positive|,|it's definitely an improvement on the first blade , since it doesn't take itself so deadly seriously ."|
|positive|,|a slam-bang extravaganza that is all about a wild-and-woolly , wall-to-wall good time ."|
|positive|,|what's infuriating about full frontal is that it's too close to real life to make sense . what's invigorating about it is that it doesn't give a damn ."|
|positive|,|is red dragon worthy of a place alongside the other hannibal movies ? as hannibal would say , yes , 'it's like having an old friend for dinner' ."|
|positive|,|writer-director juan carlos fresnadillo makes a feature debut that is fully formed and remarkably assured ."|
|positive|,|insightfully written , delicately performed"|
|positive|,|perhaps the grossest movie ever made . funny , though ."|
|positive|,|this 90-minute postmodern voyage was more diverting and thought-provoking than i'd expected it to be ."|
|positive|,|one of those exceedingly rare films in which the talk alone is enough to keep us involved ."|
|positive|,|a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist ."|
|positive|,|an affectionately goofy satire that's unafraid to throw elbows when necessary . . ."|
|positive|,|between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season ."|
|positive|,|jackson tries to keep the plates spinning as best he can , but all the bouncing back and forth can't help but become a bit tedious -- even with the breathtaking landscapes and villainous varmints there to distract you from the ricocheting ."|
|positive|,|filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home ."|
|positive|,|interesting both as a historical study and as a tragic love story ."|
|positive|,|a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling ."|
|positive|,|it picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film ."|
|positive|,|graham greene's novel of colonialism and empire is elevated by michael caine's performance as a weary journalist in a changing world ."|
|positive|,|though it's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans' saga of hollywood excess ."|
|positive|,|compulsively watchable , no matter how degraded things get ."|
|positive|,|delivers roughly equal amounts of beautiful movement and inside information ."|
|positive|,|bon appétit ! just like a splendid meal , red dragon satisfies  from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation ."|
|positive|,|the structure is simple , but in its own way , rabbit-proof fence is a quest story as grand as the lord of the rings ."|
|positive|,|this charming , thought-provoking new york fest of life and love has its rewards ."|
|positive|,|some people march to the beat of a different drum , and if you ever wondered what kind of houses those people live in , this documentary takes a look at 5 alternative housing options ."|
|positive|,|playfully profound . . . and crazier than michael jackson on the top floor of a skyscraper nursery surrounded by open windows ."|
|positive|,|a film that will enthrall the whole family ."|
|positive|,|the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids ."|
|positive|,|k 19 stays afloat as decent drama/action flick"|
|positive|,|it sends you away a believer again and quite cheered at just that ."|
|positive|,|like the best 60 minutes exposé , the film ( at 80 minutes ) is actually quite entertaining ."|
|positive|,|an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot"|
|positive|,|an emotionally and spiritually compelling journey seen through the right eyes , with the right actors and with the kind of visual flair that shows what great cinema can really do ."|
|positive|,|nair doesn't use [monsoon wedding] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions ."|
|positive|,|both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others ."|
|positive|,|leading a double life in an american film only comes to no good , but not here . matters play out realistically if not always fairly ."|
|positive|,|in the affable maid in manhattan , jennifer lopez's most aggressive and most sincere attempt to take movies by storm , the diva shrewdly surrounds herself with a company of strictly a-list players ."|
|positive|,|like mike is a harmlessly naïve slice of b-ball fantasy , fit for filling in during the real nba's off-season ."|
|positive|,|though writer/director bart freundlich's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of crudup's anchoring performance ."|
|positive|,|y tu mamá también es un buen filme gracias a lo poco convencional de su narrativa , y es quizá el proyecto más arriesgado en la carrera de alfonso cuarón"|
|positive|,|what the movie lacks in action it more than makes up for in drama , suspense , revenge , and romance ."|
|positive|,|just offbeat enough to keep you interested without coming close to bowling you over ."|
|positive|,|probes in a light-hearted way the romantic problems of individuals for whom the yearning for passion spells discontent ."|
|positive|,|what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish ."|
|positive|,|a film about female friendship that men can embrace and women will talk about for hours ."|
|positive|,|the directing and story are disjointed , flaws that have to be laid squarely on taylor's doorstep . but the actors make this worth a peek ."|
|positive|,|É uma pena que , mais tarde , o próprio filme abandone o tom de paródia e passe a utilizar os mesmos clichês que havia satirizado ."|
|positive|,|light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat ."|
|positive|,|it may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate ."|
|positive|,|massoud's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history ."|
|positive|,|if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest ."|
|positive|,|drumline ably captures the complicated relationships in a marching band ."|
|positive|,|because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before ."|
|positive|,|does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets ."|
|positive|,|seems based on ugly ideas instead of ugly behavior , as happiness was . . . hence , storytelling is far more appealing ."|
|positive|,|sum "" is jack ryan's "" do-over . "" give credit to everyone from robinson down to the key grip that this bold move works . especially give credit to affleck ."|
|positive|,|an intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch ."|
|positive|,|a terrific date movie , whatever your orientation ."|
|positive|,|not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching ."|
|positive|,|what it lacks in originality it makes up for in effective if cheap moments of fright and dread ."|
|positive|,|the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze ."|
|positive|,|a gem of a movie ."|
|positive|,|witty , vibrant , and intelligent ."|
|positive|,|it's all stitched together with energy , intelligence and verve , enhanced by a surplus of vintage archive footage ."|
|positive|,|miller comes at film with bracing intelligence and a vision both painterly and literary ."|
|positive|,|the film is moody , oozing , chilling and heart-warming all at once . . . a twisting , unpredictable , cat-and-mouse thriller ."|
|positive|,|eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you've seen a movie instead of an endless trailer ."|
|positive|,|this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated ."|
|positive|,|a thriller whose style , structure and rhythms are so integrated with the story , you cannot separate them ."|
|positive|,|it's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !"|
|positive|,|returning director rob minkoff . . . and screenwriter bruce joel rubin . . . have done a fine job of updating white's dry wit to a new age ."|
|positive|,|unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck ."|
